,NL111,NL112,NL113,NL124_1,NL126,NL131_2,NL211_1,NL213,NL221_2,NL225,NL230,NL310,NL321_2,NL323_3,NL332_3,NL333,NL33A,NL341_1,NL411_1,NL413,NL414,NL421_2
2019-03-20 09:00:00,345.34274053933706,391.8399107617986,727.6892619660215,895.5824149770472,472.0348101850929,1264.8365991195515,1127.3734212600546,768.209550259371,2251.4606854026456,585.3790108535745,604.1199572019912,1396.6036672811822,2941.9597710958624,1853.9362410517583,3596.1067103445384,668.0852061336282,686.8833601642692,992.088414239091,1553.2495303820835,864.8726600697996,1020.2485764749493,1907.6051246095903
2019-03-20 10:00:00,344.92395626117474,391.36474109722917,726.8068203029277,894.4963755409633,471.46239115308396,1263.3027788882985,1126.006297504378,767.2779711519593,2248.730422891627,584.6691435312476,603.3873634320884,1394.9100580344154,2938.3921660632595,1851.6880416274553,3591.7458456843046,667.2750440889167,686.0504022983565,990.8853455723472,1551.3659625318628,863.823861209618,1019.0113590283689,1905.2918429292495
2019-03-20 11:00:00,338.09116014378935,383.6119728858328,712.4090879050807,876.7767847416982,462.12292273609523,1238.2772909046976,1103.700594122286,752.0785225573457,2204.1840345539435,573.087097745914,591.4345177126207,1367.277486113483,2880.183873426055,1815.006893125665,3520.5948959646976,654.0566107278353,672.4600371176746,971.2563304833684,1520.6340660282601,846.7118798066541,998.8251796367915,1867.548826039476
2019-03-20 12:00:00,336.85684858710033,382.21147282183864,709.8082072138567,873.5758264037663,460.4357929575424,1233.7565575915307,1099.6711767371337,749.3328157144476,2196.136945047781,570.9948572169504,589.2752939697491,1362.2857957019596,2869.6688270141726,1808.3806211382448,3507.741821176639,651.6687647013172,670.0050034076158,967.7104438866495,1515.0824976276092,843.6206831661186,995.1786440047645,1860.730732665839
2019-03-20 13:00:00,334.5425144183084,379.58553520184944,704.9315559178115,867.5740295201441,457.2724246227558,1225.2801826293428,1092.1160191399733,744.1846153840138,2181.0486522237265,567.0719062251437,585.2267494518649,1352.9263761803534,2849.953114991893,1795.9563611618316,3483.642305949029,647.1915534015959,665.4018152012557,961.0619065178017,1504.6733068763886,837.8246894651145,988.3413896947138,1847.94680759027
2019-03-20 14:00:00,333.9914824733581,378.960311958995,703.7704484663725,866.1450302621391,456.51924168590205,1223.261998114537,1090.3171720930309,742.9588534005775,2177.4562015513334,566.1378702747138,584.2628102809402,1350.6979429609237,2845.2588978437325,1792.9982040245911,3477.904326132933,646.1255507111864,664.3058180092654,959.4789214299813,1502.1949281260986,836.4446909648758,986.713472001845,1844.9030159056117
2019-03-20 15:00:00,339.58996703405444,385.3125801063971,715.5673001729954,880.6636627234723,464.1715803243378,1243.766752784971,1108.5934580899705,755.412595152293,2213.955500382854,575.6276755310838,594.0564322575361,1373.3388244703324,2892.952144069054,1823.0530805389606,3536.2022010644814,656.9561380457498,675.4411494798885,975.5620499222409,1527.3752562290501,850.4654757273041,1003.2531157613953,1875.8279394217484
2019-03-20 16:00:00,351.2938855448017,398.5923217846276,740.2292224415655,911.0156069635036,480.1691859031152,1286.6329918794618,1146.8009693670376,781.4477796804857,2290.2591526644983,595.4665991182198,614.5305002479788,1420.670746051026,2992.657316296007,1885.884338133962,3658.076892358389,679.5980351900538,698.7201298377661,1009.184653187556,1580.016020885221,879.7766438723809,1037.830087557936,1940.4780748039088
2019-03-20 17:00:00,344.6153783720025,391.01461608123066,726.1566001301218,893.6961359564804,471.0406087084458,1262.172595560007,1124.99894315809,766.5915444412348,2246.718650515086,584.1460833990069,602.8475574963704,1393.6621354315348,2935.763404460289,1850.0314736306004,3588.5325769872907,666.6780825822873,685.4366438708419,989.9988739231676,1549.9780704317002,863.0510620494842,1018.0997251203622,1903.5873195858405
2019-03-20 18:00:00,349.75099609894045,396.84169670463484,736.9781215775356,907.014409041089,478.06027367992425,1280.9820752380035,1141.7641976355976,778.0156461268634,2280.200290781796,592.8512984570156,611.8314705693894,1414.431133036622,2979.513508281155,1877.6014981496871,3642.0105488733166,676.6132276569065,695.6513377001928,1004.7522949416576,1573.0765603844075,875.9126480717116,1033.2719180179024,1931.9554580868632
2019-03-20 19:00:00,336.9229724204944,382.2864996109812,709.9475401080294,873.7473063147271,460.52617490996494,1233.9987397333075,1099.887038382767,749.4799071524601,2196.5680391284686,571.1069415310021,589.3909666702601,1362.5532076882914,2870.2321330719524,1808.735599994714,3508.430378754571,651.7966850241664,670.1365230706548,967.9004020971881,1515.3799030776443,843.7862829861474,995.3739941279089,1861.0959876679983
2019-03-20 20:00:00,318.1658450143816,361.00390042421265,670.4234424610366,825.1041715722287,434.8878277394573,1165.2997388492934,1038.6542849048308,707.7549692362791,2074.2810182401836,539.3123577783604,556.57847729198,1286.6973408988938,2710.4409813485304,1708.0399310430264,3313.109545814617,615.5099534426171,632.8287786552992,914.0155897077661,1431.0158904177547,796.8111340380112,939.9596758626434,1757.4853187222006
2019-03-20 21:00:00,296.36702127214227,336.27006893688684,624.4900316820988,768.5729609255409,405.09191075751585,1085.4603594435464,967.4918957277694,659.263825171528,1932.163669640284,502.36189557934404,518.4450436901948,1198.5405227382419,2524.7377509672556,1591.0152346937668,3086.1150642898046,573.3388870100054,589.4711297401559,851.3926996335725,1332.9712270562607,742.2183933685553,875.5592519327398,1637.0729196770837
2019-03-20 22:00:00,277.32335725465526,314.6623536638339,584.3621581603576,719.1867465688798,379.06190845984423,1015.7119026118328,905.323741785423,616.90149102396,1808.0085744023545,470.08161313247865,485.13130594303374,1121.5258706747404,2362.5056063267893,1488.781324030714,2887.8104818454804,536.4978340294429,551.5934667849652,796.6847349984837,1247.31845744622,694.5256452002949,819.2984164671824,1531.8794790552633
2019-03-20 23:00:00,259.71237629403936,294.68021882220273,547.2531640123584,673.515930283032,354.9901817979927,951.2107255186158,847.8325901651277,577.726138033327,1693.1938509126483,440.22982415673147,454.32381004027707,1050.305144981757,2212.4784262715434,1394.2386219244875,2704.4246469230084,502.42838804394563,516.5653965289497,746.0925315917289,1168.1094725869345,650.4208931326557,767.2701670030845,1434.5998968135564
2019-03-21 00:00:00,249.90400767392157,283.5512450993919,526.5854513767393,648.0797434905387,341.5835255219928,915.2870411550595,815.8131127295441,555.907574728156,1629.2482289440384,423.60398423907503,437.16569279781555,1010.6390336759026,2128.9213610342663,1341.5834248815952,2602.288606196475,483.4535401546512,497.0566465115192,717.9153970285175,1123.994330831763,625.856919828401,738.2932320700137,1380.4204048266233
2019-03-21 01:00:00,246.68598111541104,279.89994136112136,519.804583860334,639.7343878237881,337.18493717076586,903.5008435885894,805.3078459753976,548.7491247448863,1608.2683170172588,418.14921428856303,431.53628803961476,997.6249836744313,2101.507132889002,1324.3077872001072,2568.778804070467,477.22808444265803,490.6560229102949,708.6707641156437,1109.5205989300662,617.7977285870052,728.7861927436579,1362.6446613882138
2019-03-21 02:00:00,246.84027005999718,280.0750038691207,520.129693946737,640.1345076160296,337.39582839308497,904.0659352527352,805.8115231485416,549.0923381002486,1609.2742032055291,418.4107443546835,431.8061910074737,998.2489449758717,2102.821513690488,1325.1360711985346,2570.385438418974,477.5265651959728,490.9629021240522,709.1139999402336,1110.2145449801476,618.1841281670721,729.2420096976614,1363.4969230599186
2019-03-21 03:00:00,249.85992511832552,283.5012272399635,526.4925627806241,647.9654235498982,341.5232708870445,915.125586393875,815.6692049657886,555.809513769481,1628.9608328902468,423.5292613630406,437.08857766414155,1010.4607590183481,2128.545823662413,1341.346772310616,2601.829567811187,483.3682599394184,496.96896673616,717.7887582214918,1123.7960605317396,625.7465199483819,738.1629986545842,1380.1769014918505
2019-03-21 04:00:00,260.02095418321153,295.03034383820125,547.9033841851643,674.316169867515,355.41196424263086,952.3409088469075,848.8399445114158,578.4125647440515,1695.2056232891887,440.7528842889723,454.8636159759949,1051.5530675846378,2215.107187874514,1395.8951899213423,2707.637915620023,503.0253495505751,517.1791549564643,746.9790032409085,1169.4973646870972,651.1936922927895,768.1818009110912,1436.3044201569655
2019-03-21 05:00:00,287.81500548651155,326.5666042077844,606.4696440357613,746.3948924412996,393.40251157754295,1054.1381357737491,939.5737895592156,640.2399991885924,1876.4088352047322,487.8656576286684,503.48470775744187,1163.955239172688,2451.883500827787,1545.1046359237846,2997.0616175439736,556.7945252548453,572.4612533204637,826.8247710705929,1294.5067888517517,720.8008166448457,850.2939693394108,1589.8332727311736
2019-03-21 06:00:00,320.5683442943655,363.7298737630584,675.4858709493118,831.3346083371314,438.1717053441404,1174.0990233338496,1046.4972580295018,713.0992914840625,2089.94410317182,543.3847545222357,560.7812520772121,1296.4133097356084,2730.907768114515,1720.9374961613973,3338.1271378128013,620.1577251728037,637.6073264123776,920.917404690665,1441.8216217690212,802.8279274990532,947.0573970035528,1770.7562504673144
2019-03-21 07:00:00,339.4136368116704,385.11250866868374,715.195745788535,880.2063829609109,463.9305617845447,1243.120933740233,1108.017827034949,755.0203513175935,2212.805916167689,575.3287840269463,593.7479717228404,1372.6257258401154,2891.4499945816433,1822.106470255044,3534.3660475233314,656.6150171848188,675.0904303784517,975.0554946941386,1526.5821750289574,850.0238762072279,1002.7321820996775,1874.853926082658
2019-03-21 08:00:00,341.6618471470681,387.66341949953016,719.9330641904071,886.036699933572,467.0035481669086,1251.3551265606436,1115.3571229864758,760.0214602100144,2227.4631149110546,579.1396507047011,597.6808435402133,1381.7177333753893,2910.602400546142,1834.1757513749874,3557.7770051730076,660.9643081616906,679.5620989217726,981.5140738524474,1536.6939603301425,855.6542700882028,1009.3740862865833,1887.2725961560668
2019-03-21 09:00:00,336.5262294201301,381.8363388761259,709.1115427429932,872.7184268489633,459.9838831954301,1232.545646882647,1098.5918685089682,748.5973585243858,2193.981474644345,570.4344356466924,588.6969304671943,1360.948735770302,2866.852296725276,1806.6057268559005,3504.299033286981,651.0291630870714,669.3474050924216,966.7606528339571,1513.595470377435,842.7926840659753,994.2018933890431,1858.9044576550439
2019-03-21 10:00:00,332.9555424168512,377.7848922624284,701.5875664576665,863.4585116570892,455.10325776461656,1219.4678112267002,1086.935339644778,740.6544208717165,2170.7023942872324,564.381882687905,582.4506046396015,1346.508488508395,2836.433769605188,1787.4368686065775,3467.1169240786694,644.1214656532158,662.2453432883232,956.5029094648778,1497.535576075552,833.8502937844263,983.6529867392509,1839.180687538452
2019-03-21 11:00:00,327.9521723567013,372.10786521730927,691.0447107985981,850.4831983944016,448.264356697983,1201.1426958322572,1070.6018084585367,729.5245020621126,2138.082942181897,555.9008362579995,573.6980369676044,1326.2743148759707,2793.810277899881,1760.5768018004285,3415.0160673485057,634.442161224295,652.2936887850499,942.1294048674645,1475.031897022914,821.3199074022561,968.8714940879992,1811.543059041747
2019-03-21 12:00:00,324.13903129764424,367.78132037675573,683.0098472346382,840.5945235290052,443.05233077495376,1187.1768589897956,1058.1537868936914,721.0422291367314,2113.2231835289317,549.4373074810228,567.0275779048046,1310.8535569975147,2761.3262952346017,1740.1063544107194,3375.3092470211113,627.065422606659,644.7093882164756,931.175148059744,1457.8815160709034,811.7703177806019,957.6063036533445,1790.4800205839053
2019-03-21 13:00:00,321.7144907398623,365.0303381081958,677.9009744483054,834.3069267937822,439.7383258527965,1178.296847124647,1050.2388598871428,715.6488764096105,2097.416400570399,545.3275492991303,562.7862455527355,1301.0484508320226,2740.6717397826906,1727.0904630068585,3350.0621358302833,622.375010768856,639.8870005717176,924.2100136733322,1446.9766495696251,805.6983243795503,950.4434658047203,1777.0873371714051
2019-03-21 14:00:00,325.042723687363,368.80668649503724,684.9140634549987,842.9380823121339,444.2875507913942,1190.4866815940786,1061.103896050678,723.0524787895674,2119.1148026316578,550.9691264397284,568.6084381451215,1314.50818747738,2769.024811357587,1744.9577321157951,3384.7195339195114,628.8136670189311,646.5068236113401,933.7712436037704,1461.9460572213802,814.0335153209941,960.2760886696501,1795.4718389467466
2019-03-21 15:00:00,334.74088591849073,379.8106155692773,705.34955460033,868.0884692530263,457.54357048002345,1226.0067290546738,1092.7636040768732,744.6258896980513,2182.341934465789,567.4081591672988,585.573767553398,1353.7286121393488,2851.6430331652327,1797.0212977312394,3485.707978682826,647.5753143701437,665.7963741903726,961.6317811494176,1505.5655232264937,838.3214889252009,988.9274400641472,1849.0425725967484
2019-03-21 16:00:00,348.49464326445354,395.4161877109266,734.3307965882542,903.7562907328372,476.3430165838974,1276.3806145442447,1137.662826368568,775.2209088046282,2272.0095032487384,590.7216964900349,609.633689259681,1409.350305296322,2968.8106931833468,1870.8568998767776,3628.9279548926156,674.1827415227722,693.1524641024547,1001.1430889414263,1567.4258568337455,872.7662514911668,1029.560265678161,1925.0156130458408
2019-03-21 17:00:00,345.1664103169529,391.6398393240852,727.317707581561,895.1251352144856,471.7937916452997,1264.1907800748133,1126.797790205033,767.8173064246713,2250.31110118748,585.0801193494369,603.8114966672952,1395.8905686509645,2940.4576216084506,1852.9896307678412,3594.2705568033875,667.744085272697,686.5326410628322,991.5818590109883,1552.4564491819906,864.4310605497232,1019.7276428132312,1906.6311112704996
2019-03-21 18:00:00,353.2996418244214,400.8681343886183,744.4556535648048,916.2171642626431,482.91077179326373,1293.979183513358,1153.3487726179103,785.9095533001953,2303.335673112013,598.8664899777858,618.0392388301453,1428.782242969752,3009.744266715317,1896.6520301135206,3678.963138888985,683.4782849831457,702.7095596166117,1014.9467189072244,1589.037319536279,884.7998384132513,1043.7557079599799,1951.557476536069
2019-03-21 19:00:00,340.6259070905613,386.4879998029637,717.7501821817013,883.3501813285224,465.5875642456233,1247.5609396728075,1111.9752905382234,757.7170276811538,2220.709307646955,577.3836631178926,595.8686378988748,1377.528278922861,2901.7772723075987,1828.6144159569744,3546.989603118745,658.9602231037203,677.5016242008307,978.5380618873444,1532.0346082795966,853.0598729077536,1006.3136010239895,1881.550267788908
2019-03-21 20:00:00,318.8491246261201,361.77917724535223,671.8632157008212,826.876130652155,435.8217745811561,1167.8022876476532,1040.8848552430397,709.2749140957403,2078.7356570739516,540.4705623568937,557.7737618639267,1289.4605980909867,2716.2618106122504,1711.708045893205,3320.2246407865773,616.8317967787251,634.1878151733672,915.9784912166639,1434.0890800681145,798.5223321783075,941.978293801801,1761.2596204111778
2019-03-21 21:00:00,296.49926893893036,336.42012251517195,624.7686974704442,768.9159207474621,405.27267466236077,1085.9447237271,967.9236190190356,659.5580080475527,1933.0258578016585,502.58606420744724,518.6763890912167,1199.075346710905,2525.864363082814,1591.7251924067048,3087.4921794456677,573.5947276557037,589.7341690662336,851.7726160546496,1333.5660379563303,742.5495930086126,875.9499521790284,1637.803429681402
2019-03-21 22:00:00,277.102944476675,314.412264366692,583.8977151797817,718.6151468656774,378.7606352851025,1014.9046288059099,904.6042029666454,616.4111862305851,1806.5715941333963,469.7079987523064,484.74573027466363,1120.6344973869682,2360.627919467524,1487.5980611758168,2885.5152899190402,536.0714329532786,551.1550679081688,796.0515409633551,1246.3271059461033,693.9736458001989,818.6472493900344,1530.6619623813992
2019-03-21 23:00:00,259.73441757183735,294.705227751917,547.299608310416,673.5730902533523,355.0203091154669,951.2914528992083,847.9045440470056,577.7751685126645,1693.3375489395441,440.2671855947487,454.3623676071141,1050.3942823105342,2212.66619495747,1394.3569482099772,2704.6541661156525,502.4710281515621,516.6092364166293,746.1558509952418,1168.2086077369463,650.4760930726653,767.3352837107993,1434.721648480943
2019-03-22 00:00:00,248.9341914508088,282.4508521919679,524.5419022622062,645.5647047964495,340.2579235531299,911.735036409,812.6471419269246,553.7502336373076,1622.9255157606256,421.960080966318,435.469159856988,1006.7169912097058,2120.6595388535015,1336.377068320051,2592.189761720144,481.57737541953003,495.127691453616,715.1293432739528,1119.6323842312515,623.4281224679804,735.428096930564,1375.0633314616232
2019-03-22 01:00:00,246.26719683724878,279.424771696552,518.9221421972403,638.6483483877042,336.61251813875697,901.9670233573366,803.9407222197212,547.8175456374747,1605.5380545062399,417.43934696623626,430.803694269712,995.9313744276648,2097.9395278564,1322.0595877758042,2564.4179394102334,476.4179223979467,489.82306504438225,707.4676954489,1107.6370310798457,616.7489297268237,727.5489752970776,1360.3313797078733
2019-03-22 02:00:00,246.597816004219,279.79990564226466,519.6188066681037,639.5057479425074,337.0644279008693,903.1779340662205,805.0200304478868,548.5530028275366,1607.693524909676,417.9997685364943,431.3820577722668,997.2684343593227,2100.7560581452967,1323.8344820581488,2567.8607272998916,477.0575240121925,490.48066335957645,708.4174865015924,1109.1240583300198,617.576928826967,728.525725912799,1362.1576547186685
2019-03-22 03:00:00,249.198686784385,282.75095934853806,525.099233838897,646.250624440292,340.61945136281975,912.7037649761071,813.5105885094571,554.338599389357,1624.6498920833742,422.4084182225244,435.9318506590318,1007.786639155032,2122.912763084619,1337.7969837459266,2594.9439920318705,482.0890567109266,495.6537701057714,715.8891761161067,1120.8220060313909,624.0905217480951,736.2094974231411,1376.5243514702595
2019-03-22 04:00:00,257.55233106983366,292.22934371021296,542.7016228027165,667.9142531916516,352.03770468552534,943.2994422205744,840.7811097411117,572.9211510582556,1679.1114442768646,436.56840323104535,450.54516849025185,1041.5696867615914,2194.07709505075,1382.6426459465022,2681.931766043907,498.24965749753926,512.2690875363471,739.8872300474711,1158.3942278857958,645.0112990117187,760.8887296470375,1422.6682334096927
2019-03-22 05:00:00,285.809249206892,324.2907916037939,602.2432129125224,741.1933351421605,390.6609256873947,1046.7919441398535,933.0259863083436,635.7782255688833,1863.3323147572191,484.4657667691027,499.9759691752757,1155.8437422539628,2434.7965504084787,1534.3369439442272,2976.17537101338,552.9142754617536,568.4718235416185,821.062705350925,1285.4854902006941,715.7776221039758,844.3683489373672,1578.7538709990145
2019-03-22 06:00:00,321.273665183902,364.53015951391217,676.972088487154,833.1637273873781,439.13577950331336,1176.6822995128018,1048.7997822495886,714.6682668228613,2094.542440032484,544.5803205387862,562.0150942159958,1299.2657042564788,2736.9163660641616,1724.723937297066,3345.471751977406,621.5222086165281,639.0102028181253,922.9436256030756,1444.9939465693928,804.5943255793592,949.1411316504251,1774.652303823678
2019-03-22 07:00:00,344.1084289826481,390.4394106978044,725.0883812747976,892.3814566391154,470.3476804065401,1260.3158658063849,1123.3440038749025,765.463843416473,2243.4135958964835,583.2867703246111,601.9607334591195,1391.611976869659,2931.44472468398,1847.3099690643382,3583.2536355564803,665.6973601071102,684.4283264542105,988.5425276423722,1547.6979619814329,861.7814634292642,1016.6020408429225,1900.787031235954
2019-03-22 08:00:00,345.80560737309537,392.36509828579636,728.6645922252304,896.7827743537715,472.66748385205017,1266.5318741119886,1128.8844527794863,769.2391903254576,2254.478343967456,586.1636010519358,604.9296661055679,1398.4755511855033,2945.9029135003175,1856.4210930470406,3600.9266133900596,668.9806483935723,687.803997805541,993.4181217128603,1555.3313685323274,866.0318588100002,1021.6160273369593,1910.1619096247039
2019-03-22 09:00:00,333.85923480656993,378.81025838070985,703.4917826780269,865.8020704402177,456.338477781057,1222.777633830983,1089.8854488017644,742.6646705245525,2176.5940133899585,565.9137016466104,584.0314648799182,1350.1631189882603,2844.132285728173,1792.288246311653,3476.527210977069,645.8697100654879,664.0427786831876,959.099005008904,1501.6001172260285,836.1134913248183,986.3227717555562,1844.172505901293
2019-03-22 10:00:00,313.2506400654237,355.4269090979501,660.0663639941982,812.3574981908218,428.16943594272027,1147.297532977219,1022.6085692461,696.8211723440248,2042.2363582424307,530.9807571005235,547.9801398873308,1266.819716581578,2668.5685643869288,1681.6531693788354,3261.9267658550284,606.0012094441616,623.0524837027441,899.895362724404,1408.908751965163,784.501547415879,925.4386500422505,1730.334696895041
2019-03-22 11:00:00,291.6501878233666,330.918157978052,614.5509518977788,756.3407272770162,398.6446648180463,1068.1846999968027,952.0937650059383,648.771302593311,1901.4122918845933,494.36654784366215,510.19372438707853,1179.465134379921,2484.5552521789923,1565.6934095989832,3036.9979570640116,564.2139039800975,580.0893937767175,837.8423472818262,1311.756304953774,730.4056062065093,861.62427648178,1611.0180628564017
2019-03-22 12:00:00,285.67700154010384,324.14073802550877,601.964547124177,740.8503753202392,390.4801617825497,1046.3075798562998,932.5942630170772,635.4840426928585,1862.4701265958442,484.24159814099943,499.7446237742536,1155.3089182812994,2433.6699382929196,1533.626986231289,2974.798255857516,552.6584348160553,568.2087842155407,820.6827889298479,1284.8906793006245,715.4464224639183,843.9776486910785,1578.023360994696
2019-03-22 13:00:00,286.40436370743845,324.9660327060768,603.4972089600769,742.7366543408062,391.47436325919693,1048.9715834158446,934.968741119042,637.1020485109948,1867.2121614834045,485.4745255955673,501.01702347987447,1158.2504501309472,2439.8663049284937,1537.5317536524476,2982.372389214765,554.0655583673963,569.6555005089682,822.7723292457715,1288.162139251008,717.268020484234,846.1265000456659,1582.0411660184466
2019-03-22 14:00:00,291.8265180457507,331.1182294157654,614.9225062822392,756.7980070395777,398.88568335783947,1068.8305190415406,952.6693960609599,649.1635464280106,1902.561876099759,494.6654393477997,510.50218492177436,1180.1782330101385,2486.0574016664036,1566.6400198828999,3038.834110605162,564.5550248410285,580.4401128781543,838.3489025099286,1312.5493861538666,730.8472057265858,862.145210143498,1611.9920761954922
2019-03-22 15:00:00,303.2659412229218,344.0978639374258,639.0270969741186,786.4640316357667,414.5217611269271,1110.7280295689245,990.0134607554947,674.610365204154,1977.1411520586548,514.0560256787294,530.5135621101733,1226.4405066455058,2583.5093496622394,1628.051362052026,3157.954571587344,586.6852406939361,603.1930145838767,871.21167293309,1364.0005290098984,759.495974591548,895.9407814474616,1675.1811915690168
2019-03-22 16:00:00,322.7504307963692,366.2057578047624,680.0838564570114,836.9934453988323,441.1543097740819,1182.0910340124835,1053.6206923353957,717.9533089384713,2104.1702078344997,547.083536885939,564.5984511940743,1305.2379052845515,2749.496868021235,1732.6517984248724,3360.849537884547,624.3790958268265,641.9474752926599,927.1860256384356,1451.6360016201718,808.2927215599998,953.5039510673146,1782.8096655385648
2019-03-22 17:00:00,328.7236170796318,372.9831777573055,692.6702612306128,852.4837973556088,449.3188128095784,1203.968154152986,1073.1201943242563,731.2405688389237,2143.112373123248,557.2084865886015,575.0475518068989,1329.3941213831724,2800.3821819073064,1764.7182217925656,3423.0492390910413,635.9345649908685,653.8280848538363,944.3455839904135,1478.5016272733205,823.2519053025906,971.1505788580157,1815.8043674002695
2019-03-22 18:00:00,337.1874677540706,382.5866067675514,710.5048716847203,874.4332259585697,460.88770271965484,1234.9674683004148,1100.7504849652996,750.0682729045096,2198.2924154512175,571.5552787872085,589.8536574723041,1363.622855633618,2872.48535730307,1810.1555154205898,3511.1846090662975,652.3083663155631,670.6626017228102,968.6602349393422,1516.5695248777836,844.4486822662622,996.155394620486,1862.5570076766348
2019-03-22 19:00:00,325.064764965161,368.8316954247514,684.9605077530562,842.9952422824541,444.31767810886834,1190.5674089746708,1061.1758499325556,723.1015092689048,2119.2585006585537,551.0064878777455,568.6469957119584,1314.5973248061573,2769.2125800435133,1745.0760584012846,3384.949053112155,628.8563071265476,646.5506634990197,933.8345630072831,1462.0451923713917,814.0887152610036,960.3412053773648,1795.593590614133
2019-03-22 20:00:00,304.830871946581,345.87349794713265,642.3246421362061,790.5223895285015,416.6608006675922,1116.459673590975,995.1221863688124,678.0915292371138,1987.343711968253,516.7086877779509,533.2511493555998,1232.769256988687,2596.8409263630183,1636.4525283217906,3174.25043426506,589.7126883346998,606.3056466091296,875.707350582501,1371.0391246607232,763.4151703322267,900.5640676952099,1683.8255599534486
2019-03-22 21:00:00,286.40436370743845,324.9660327060768,603.4972089600769,742.7366543408062,391.47436325919693,1048.9715834158446,934.968741119042,637.1020485109948,1867.2121614834045,485.4745255955673,501.01702347987447,1158.2504501309472,2439.8663049284937,1537.5317536524476,2982.372389214765,554.0655583673963,569.6555005089682,822.7723292457715,1288.162139251008,717.268020484234,846.1265000456659,1582.0411660184466
2019-03-22 22:00:00,270.0497355813095,306.40940685815394,569.0355398013592,700.3239563632105,369.1198936933724,989.0718670163865,881.5789607657765,600.7214328425972,1760.588225526756,457.7523385868008,472.40730888682634,1092.1105521782642,2300.541939971056,1449.733649819131,2812.069148272995,522.4265985160334,537.126303850691,775.7893318392482,1214.6038579423848,676.3096649971397,797.8099029213096,1491.7014288177622
2019-03-22 23:00:00,255.37024456782987,289.7534596685089,538.1036372950168,662.2554161299507,349.05510025558374,935.3074315419403,833.6576754352176,568.0671336038467,1664.8853396141849,432.86962086734195,446.72796937338956,1032.7450912126483,2175.4879951440294,1370.9283436830272,2659.209365972161,494.02828684351636,507.9289386560647,733.6186090997004,1148.579848034645,639.546504950772,754.4421755832756,1410.614818338442
2019-03-23 00:00:00,244.0189865018509,276.87386086570535,514.1848237953678,632.8180314150427,333.5395317563928,893.7328305369257,796.6014262681939,542.8164367450532,1590.8808557628727,413.62848028848117,426.8708224523387,986.8393668923899,2078.7871218919,1309.99030665586,2541.0069817605554,472.06863142107454,485.35139650106095,701.0091162905907,1097.5252457786598,611.1185358458482,720.9070711101712,1347.9127096344635
2019-03-23 01:00:00,240.0515564982078,272.37225351715267,505.82485014500514,622.529236757405,328.1166146110446,879.2019020303187,783.649727530205,533.99095046431,1565.0152109216374,406.90342144538425,419.93046042168015,970.7946477124939,2044.9887584251362,1288.691575267724,2499.6935270846548,464.3934120501241,477.4602167187296,689.6116236582806,1079.6809187765682,601.1825466441273,709.1860637215135,1325.9974095049176
2019-03-23 02:00:00,239.03765771949898,271.22184275030037,503.68841243435685,619.8998781226753,326.73075800723336,875.4884425230747,780.3398489638301,531.7355484147866,1558.4051016844328,405.18479529659277,418.1568123471786,966.6943305887427,2036.3513988725188,1283.2485661352002,2489.1356442230353,462.4319670997701,475.44358188546715,686.6989310966901,1075.1207018760338,598.6433494036876,706.1906951666342,1320.3968328051446
2019-03-23 03:00:00,239.0817402750951,271.2718606097288,503.78130103047215,620.0141980633159,326.7910126421818,875.6498972842595,780.4837567275857,531.8336093734617,1558.6924977382246,405.2595181726273,418.2339274808526,966.8726052462973,2036.7269362443722,1283.48521870618,2489.5946826083236,462.517247315003,475.5312616608265,686.825569903716,1075.318972176057,598.7537492837068,706.320928582064,1320.6403361399177
2019-03-23 04:00:00,242.16751916681739,274.77311076971404,510.28350275853177,628.0165939081448,331.00883708856355,886.9517305671756,790.5573001904655,538.6978764807062,1578.810221503629,410.4901194950358,423.63198683803125,979.3518312751048,2063.0145522740763,1300.0508986747295,2521.7273695784675,468.48686238129756,481.66884593597285,695.6902863955124,1089.1978931776835,606.481740885045,715.4372676621308,1337.6855695740082
2019-03-23 05:00:00,251.11627795281248,284.9267362336719,529.1398877699056,651.2235418581502,343.2405279830714,919.7270470876338,819.7705762328184,558.6042510917163,1637.1516204233046,425.6588633300213,439.2863589738501,1015.5415867586485,2139.2486387602216,1348.0913705835255,2614.912161791889,485.7987460735527,499.4678403338982,721.3979642217233,1129.4467640824018,628.8929165289268,741.8746509943257,1387.1167465328733
2019-03-23 06:00:00,265.0684067989576,300.75738874274896,558.5391284403482,687.4058030708431,362.3111199442129,970.8274790025355,865.3173834614129,589.6405445123306,1728.1124714483162,449.3086535949124,463.69329878166616,1071.9655158746168,2258.106216951675,1422.9919092984712,2760.1978107354753,512.789934194729,527.2184892350971,761.4791466453478,1192.1993140397585,663.834478554979,783.0935269777726,1464.1855519884436
2019-03-23 07:00:00,285.01576320616334,323.39047013408333,600.5712181824499,739.135576210633,389.57634225832504,1043.885758438532,930.4356465607458,634.0131283127346,1858.159185788972,483.1207550004833,498.5878967691439,1152.6347984179836,2428.036877715126,1530.0771976666,2967.9126800781996,551.3792315875636,566.8935875851522,818.7832068244629,1281.916624800276,713.7904242636316,842.0241474596356,1574.3708109731053
