,NL11,NL12,NL13,NL21,NL22,NL23,NL31,NL32,NL33,NL34,NL41,NL42
2019-03-31 18:00:00,1245.2533196837676,1162.5793861331724,1075.2079821083296,1611.39070702497,2411.5310131756833,513.548232701897,1187.2200819835377,4076.878924291177,4208.793184171599,843.3511353874428,2922.8784940450914,1621.6104579190157
2019-03-31 19:00:00,1224.217055930569,1142.9397463794396,1057.0443214750705,1584.1692257515542,2370.792633570267,504.87278016357357,1167.1641830086671,4008.007555722551,4137.693366885119,829.1042695970549,2873.501839554502,1594.216332757083
2019-03-31 20:00:00,1160.9212756598347,1083.8462525426535,1002.3918848141096,1502.2628132088782,2248.215375824195,478.76930741493004,1106.8182114265023,3800.781260073845,3923.761916649804,786.237033418866,2724.932972487266,1511.790453936513
2019-03-31 21:00:00,1087.247605270856,1015.0638697606923,938.7787089074077,1406.9271365713173,2105.5405174727844,448.38594474738034,1036.5779963500681,3559.5784225979496,3674.7545565531586,736.3413434507524,2552.004955871339,1415.850140036056
2019-03-31 22:00:00,1028.5330557730401,960.2474530258297,888.0819138954673,1330.9489577281845,1991.8351735074466,424.1717927737492,980.5997538779858,3367.3507805486315,3476.307066526897,696.5767580446922,2414.189226893163,1339.3900929174176
2019-03-31 23:00:00,993.5661106899464,927.6020073907368,857.8898735539618,1285.700806633708,1924.118933630001,409.7512627767143,947.2623929153131,3252.8712612390073,3358.123370237374,672.8953011308923,2332.1142545399193,1293.8549693149168
2019-04-01 00:00:00,972.7168359478874,908.1369422125928,839.8876676818873,1258.7212940827226,1883.7426729544109,401.152925372065,927.384768597997,3184.6120826132137,3287.655551326774,658.77507414753,2283.1765036448023,1266.7043474877569
2019-04-01 01:00:00,971.0339348476316,906.5657710322942,838.4345748312267,1256.5435755808494,1880.4836025859777,400.4588891689991,925.7802966800074,3179.1023731277237,3281.967565943856,657.6353248842989,2279.226371285555,1264.5128174748022
2019-04-01 02:00:00,987.6759568390509,922.1029082596916,852.8040485766493,1278.0787918771516,1912.7121873404847,407.3221360659838,941.6467412023493,3233.587278039792,3338.2154213971594,668.9061787095836,2318.2887912825545,1286.1846142695758
2019-04-01 03:00:00,1039.5654074302731,970.5473529855651,897.6077448053543,1345.2251123515757,2013.2001903671758,428.72158566051434,991.1179586736956,3403.469987175733,3513.594970703806,704.0484476592068,2440.084539026005,1353.756789669009
2019-04-01 04:00:00,1165.5960009383232,1088.2106169323717,1006.4282538437226,1508.3120312696371,2257.2683490698428,480.69718575677956,1111.2750778653622,3816.08600864465,3939.5618760467987,789.4030035945076,2735.905562374063,1517.878037305831
2019-04-01 05:00:00,1313.5043087496995,1226.2991062230603,1134.1389699406802,1699.7092907120507,2543.704422562142,541.6952564929011,1252.2903319908942,4300.328253424937,4439.472591367729,889.574299951812,3083.078306392333,1710.489175111063
2019-04-01 06:00:00,1378.8569681429685,1287.3129203913225,1190.5674089746708,1784.2773592014605,2670.264988536299,568.6469957119584,1314.5973248061573,4514.2886384447975,4660.356023737722,933.8345630072831,3236.47511300976,1795.593590614133
2019-04-01 07:00:00,1355.576836256096,1265.5783857305253,1170.4662912071979,1754.152253258881,2625.1811817729726,559.0461615695474,1292.4021299406345,4438.070990562187,4581.672225940687,918.0680315325874,3181.8316153735095,1765.2774254349279
2019-04-01 08:00:00,1298.171209836257,1211.983991024784,1120.8996795235494,1679.867855472761,2514.010670316417,535.3718155316343,1237.6718100714331,4250.128678112695,4387.648724545585,879.189917775707,3047.0882115636373,1690.5219016596989
2019-04-01 09:00:00,1254.883253757454,1171.5699767759925,1083.5229023093325,1623.8520962301336,2430.180138061718,517.5196620861071,1196.4012268475894,4108.406706347037,4241.34110052941,849.8730339492648,2945.4820292118943,1634.1508796598116
2019-04-01 10:00:00,1203.3677811885104,1123.474681201296,1039.0421156029965,1557.1897132005697,2330.4163728946783,496.27444275892447,1147.2865586913517,3939.7483770967597,4067.2255479745213,814.984042613693,2824.5640886593865,1567.0657109299234
2019-04-01 11:00:00,1188.5021548029167,1109.5960024419915,1026.2064620888266,1537.953199767356,2301.627917973517,490.1437896318426,1133.1137234157763,3891.0792766415966,4016.981677092075,804.916257455152,2789.6712528193702,1547.7071958154909
2019-04-01 12:00:00,1175.3194295175792,1097.2884948629858,1014.8239014253178,1520.8944048360158,2276.0985334207903,484.70717270782677,1120.5453600581911,3847.9198856719254,3972.425791592549,795.9882215598425,2758.7285493386016,1530.5402107140133
2019-04-01 13:00:00,1183.6404405132887,1105.0570634766843,1022.0086382980289,1531.6620129841665,2292.212825798043,488.13879615631896,1128.478582319362,3875.1623381279587,4000.5497193192,801.6236484724845,2778.2597593371006,1541.3761091113995
2019-04-01 14:00:00,1221.6927042801854,1140.582989608992,1054.8646821990794,1580.9026479987447,2365.9040280176173,503.83172585897483,1164.757475131683,3999.7429914943164,4129.161388810742,827.3946457022084,2867.576641015632,1590.929037737651
2019-04-01 15:00:00,1289.4762208182685,1203.866273259908,1113.3920331284692,1668.6163098797495,2497.172140079512,531.785961815794,1229.3820384951534,4221.661845770997,4358.2608000671735,873.3012132490135,3026.6791943741946,1679.198996592767
2019-04-01 16:00:00,1308.9230779767806,1222.022029121136,1130.1833282916593,1693.7810570125066,2534.832508781407,539.8059357178884,1247.9226028808112,4285.329599825547,4423.988631158673,886.4716491796829,3072.3251683032713,1704.523343409131
2019-04-01 17:00:00,1325.4716054626301,1237.4718790607392,1144.4720746564897,1715.1952889475936,2566.8800340710004,546.630625048036,1263.6999100743758,4339.508409766199,4479.920487424038,897.6791836014547,3111.1681365025343,1726.073388536518
2019-04-01 18:00:00,1360.6255395568635,1270.291899271421,1174.8255697591799,1760.6854087645006,2634.958392878272,561.128270178745,1297.2155456946032,4454.600119018657,4598.736182089441,921.4872793222804,3193.6820124512506,1771.8520154737917
2019-04-01 19:00:00,1328.9309021687118,1240.7015087091308,1147.4589877384035,1719.6717103125552,2573.57923427278,548.0572550210047,1266.9979912391323,4350.833923708596,4491.612457377814,900.0220015314296,3119.2878530187645,1730.5782002298138
2019-04-01 20:00:00,1235.7168801156508,1153.676082778147,1066.9737892879189,1599.0503021810216,2393.0629477545613,509.6153608845236,1178.128074448263,4045.657237206733,4176.561267001728,836.8925562291336,2900.4944106760245,1609.191787845606
2019-04-01 21:00:00,1151.104352575009,1074.681087324245,993.9155098519223,1489.5594552812845,2229.2041320083345,474.72076289704586,1097.4587919048963,3768.641288075153,3890.5820019161138,779.5884960500184,2701.890533724991,1499.0065288609444
2019-04-01 22:00:00,1074.1583744910881,1002.843649469481,927.4768756244911,1389.9893260011922,2080.1921923849704,442.9878853902014,1024.09877032126,3516.7251265996942,3630.514670241572,727.4766269589555,2521.2817041883063,1398.8049066019648
2019-04-01 23:00:00,1024.232308516831,956.232237787289,884.3684543882234,1325.3836771122865,1983.5064381214509,422.39814469924767,976.4994367542347,3353.270411863491,3461.7711038816624,693.6640654831019,2404.0944441973097,1333.7895162176449
2019-04-02 00:00:00,1001.7936271800863,935.2832887166412,864.9938830460809,1296.3474304206438,1940.0521665423414,413.14432865836966,955.1064778477067,3279.807618723625,3385.931298776086,678.4674086400217,2351.426012740683,1304.5691160449173
2019-04-02 01:00:00,992.0701986008299,926.2054107860268,856.5982354644856,1283.765056854265,1921.2219821913934,409.1343417073224,945.8361956548777,3247.973741696349,3353.0673832303346,671.8821906746869,2328.6030257761436,1291.9069426367348
2019-04-02 02:00:00,1006.0943744362953,939.2985039551817,868.7073425533246,1301.9127110365414,1948.3809019283367,414.9179767328711,959.2067949714576,3293.8879874087647,3400.46726142132,681.3801012016119,2361.5207954365355,1310.1696927446897
2019-04-02 03:00:00,1047.3254513925642,977.7921978724978,904.3081173945122,1355.2668143324358,2028.2281259549518,431.92186370798476,998.5163569622035,3428.875869803271,3539.8229033028197,709.3039581507721,2458.2990382380895,1363.8621780620779
2019-04-02 04:00:00,1175.5064185287188,1097.4630694385746,1014.9853561865024,1521.1363735584462,2276.4606523506163,484.78428784150077,1120.7236347157457,3848.532075614758,3973.057789968429,796.1148603668681,2759.1674529340735,1530.783714048786
2019-04-02 05:00:00,1325.4716054626301,1237.4718790607392,1144.4720746564897,1715.1952889475936,2566.8800340710004,546.630625048036,1263.6999100743758,4339.508409766199,4479.920487424038,897.6791836014547,3111.1681365025343,1726.073388536518
2019-04-02 06:00:00,1397.6493637624924,1304.8576652379902,1206.7936124737153,1808.5952158057114,2706.6579409838037,576.3970666461938,1332.5139278903746,4575.813727699437,4723.871860513644,946.5617631133629,3280.584924354686,1820.0656757587926
2019-04-02 07:00:00,1385.5885725439923,1293.5976051125172,1196.3797803773139,1792.9882332089537,2683.3012700100326,571.4231405242219,1321.0152124781162,4536.327476386759,4683.107965269397,938.3935600602074,3252.2756424467493,1804.3597106659518
2019-04-02 08:00:00,1342.394110970758,1253.2708781515191,1159.0837305436887,1737.0934583275402,2599.651797220245,553.6095446455314,1279.8337665830488,4394.911599592514,4537.116340441159,909.1399956372775,3150.88891189274,1748.1104403334498
2019-04-02 09:00:00,1321.4513417231296,1233.7185256855812,1141.0007972910223,1709.9929614153405,2559.094477079743,544.9726496740452,1259.867004936956,4326.346325995306,4466.332522342621,894.9564492504027,3101.731709199888,1720.8380668389038
2019-04-02 10:00:00,1321.1708582064207,1233.4566638221984,1140.7586151492458,1709.6300083316953,2558.5512986850044,544.8569769735344,1259.5995929506246,4325.428041081059,4465.384524778802,894.7664910398644,3101.0733538066806,1720.4728118367452
2019-04-02 11:00:00,1346.694858226968,1257.2860933900606,1162.7971900509333,1742.6587389434394,2607.9805326062424,555.3831927200333,1283.9340837068005,4408.991968277657,4551.652303086396,912.0526881988683,3160.983694588595,1753.7110170332235
2019-04-02 12:00:00,1359.8775835123054,1269.593600969066,1174.1797507144418,1759.7175338747793,2633.5099171589686,560.8198096440491,1296.5024470643857,4452.1513592473275,4596.2081885859225,920.9807240941777,3191.926398069363,1770.8780021347006
